,Unnamed: 0,statement,source,link,veracity,freq,length,lemmas,general_pos_tags,specific_pos_tags,sd_tags
599,2657,"""After today, @GovJayNixon will have been overridden more times than all previous governors in #MO history #moleg""",Peter Kinder,/web/20180119172109/http://www.politifact.com/missouri/statements/2015/oct/28/peter-kinder/lt-gov-kinder-right-about-nixons-veto-overrides/,1,3,114,today overridden time previous governor mo history moleg,"[('""', 'PUNCT'), ('After', 'ADP'), ('today', 'NOUN'), (',', 'PUNCT'), ('@GovJayNixon', 'NOUN'), ('will', 'AUX'), ('have', 'AUX'), ('been', 'AUX'), ('overridden', 'ADJ'), ('more', 'ADJ'), ('times', 'NOUN'), ('than', 'ADP'), ('all', 'DET'), ('previous', 'ADJ'), ('governors', 'NOUN'), ('in', 'ADP'), ('#', 'SYM'), ('MO', 'PROPN'), ('history', 'NOUN'), ('#', 'SYM'), ('moleg', 'NOUN'), ('""', 'PUNCT')]","[('""', '``'), ('After', 'IN'), ('today', 'NN'), (',', ','), ('@GovJayNixon', 'NNS'), ('will', 'MD'), ('have', 'VB'), ('been', 'VBN'), ('overridden', 'JJ'), ('more', 'JJR'), ('times', 'NNS'), ('than', 'IN'), ('all', 'DT'), ('previous', 'JJ'), ('governors', 'NNS'), ('in', 'IN'), ('#', '$'), ('MO', 'NNP'), ('history', 'NN'), ('#', '$'), ('moleg', 'NN'), ('""', ""''"")]","[('""', 'punct'), ('After', 'prep'), ('today', 'pobj'), (',', 'punct'), ('@GovJayNixon', 'nsubj'), ('will', 'aux'), ('have', 'aux'), ('been', 'ROOT'), ('overridden', 'acomp'), ('more', 'amod'), ('times', 'npadvmod'), ('than', 'prep'), ('all', 'det'), ('previous', 'amod'), ('governors', 'pobj'), ('in', 'prep'), ('#', 'det'), ('MO', 'compound'), ('history', 'pobj'), ('#', 'nmod'), ('moleg', 'npadvmod'), ('""', 'punct')]"
600,2658,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",Reader,/web/20180119172109/http://www.politifact.com/georgia/statements/2015/oct/28/reader-email/unfit-serve-congressman-isnt-even-real/,0,1,95,misogynist bigot epic proportion like steven smith allow serve,"[('""', 'PUNCT'), ('How', 'SCONJ'), ('is', 'AUX'), ('a', 'DET'), ('misogynist', 'NOUN'), ('bigot', 'NOUN'), ('of', 'ADP'), ('epic', 'ADJ'), ('proportions', 'NOUN'), ('(', 'PUNCT'), ('like', 'ADP'), ('U.S.', 'PROPN'), ('Rep.', 'PROPN'), ('Steven', 'PROPN'), ('Smith', 'PROPN'), (')', 'PUNCT'), ('allowed', 'VERB'), ('to', 'PART'), ('serve', 'VERB'), ('?', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('How', 'WRB'), ('is', 'VBZ'), ('a', 'DT'), ('misogynist', 'NN'), ('bigot', 'NN'), ('of', 'IN'), ('epic', 'JJ'), ('proportions', 'NNS'), ('(', '-LRB-'), ('like', 'IN'), ('U.S.', 'NNP'), ('Rep.', 'NNP'), ('Steven', 'NNP'), ('Smith', 'NNP'), (')', '-RRB-'), ('allowed', 'VBD'), ('to', 'TO'), ('serve', 'VB'), ('?', '.'), ('""', ""''"")]","[('""', 'punct'), ('How', 'advmod'), ('is', 'auxpass'), ('a', 'det'), ('misogynist', 'compound'), ('bigot', 'nsubj'), ('of', 'prep'), ('epic', 'amod'), ('proportions', 'pobj'), ('(', 'punct'), ('like', 'prep'), ('U.S.', 'compound'), ('Rep.', 'compound'), ('Steven', 'compound'), ('Smith', 'pobj'), (')', 'punct'), ('allowed', 'ROOT'), ('to', 'aux'), ('serve', 'xcomp'), ('?', 'punct'), ('""', 'punct')]"
601,2669,"""Since 2001, higher education in the state has been cut or allowed to erode ... by 35 or 40 percent.""",Chris Koster,/web/20180119172112/http://www.politifact.com/missouri/statements/2015/oct/23/chris-koster/koster-mostly-right-about-erosion-higher-education/,1,4,101,high education state cut allow erode percent,"[('""', 'PUNCT'), ('Since', 'SCONJ'), ('2001', 'NUM'), (',', 'PUNCT'), ('higher', 'ADJ'), ('education', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('state', 'NOUN'), ('has', 'AUX'), ('been', 'AUX'), ('cut', 'VERB'), ('or', 'CCONJ'), ('allowed', 'VERB'), ('to', 'PART'), ('erode', 'VERB'), ('...', 'PUNCT'), ('by', 'ADP'), ('35', 'NUM'), ('or', 'CCONJ'), ('40', 'NUM'), ('percent', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Since', 'IN'), ('2001', 'CD'), (',', ','), ('higher', 'JJR'), ('education', 'NN'), ('in', 'IN'), ('the', 'DT'), ('state', 'NN'), ('has', 'VBZ'), ('been', 'VBN'), ('cut', 'VBN'), ('or', 'CC'), ('allowed', 'VBN'), ('to', 'TO'), ('erode', 'VB'), ('...', 'NFP'), ('by', 'IN'), ('35', 'CD'), ('or', 'CC'), ('40', 'CD'), ('percent', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Since', 'prep'), ('2001', 'pobj'), (',', 'punct'), ('higher', 'amod'), ('education', 'nsubjpass'), ('in', 'prep'), ('the', 'det'), ('state', 'pobj'), ('has', 'aux'), ('been', 'auxpass'), ('cut', 'ROOT'), ('or', 'cc'), ('allowed', 'conj'), ('to', 'aux'), ('erode', 'xcomp'), ('...', 'punct'), ('by', 'prep'), ('35', 'nummod'), ('or', 'cc'), ('40', 'conj'), ('percent', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
602,2673,"""The word progressive ... was created as a substitute for ‘communist’.""",Jon Voight,/web/20180119172112/http://www.politifact.com/punditfact/statements/2015/oct/22/jon-voight/actor-jon-voight-says-progressive-just-another-wor/,0,1,71,word progressive create substitute communist,"[('""', 'PUNCT'), ('The', 'DET'), ('word', 'NOUN'), ('progressive', 'ADJ'), ('\xa0', 'SPACE'), ('...', 'PUNCT'), ('\xa0', 'SPACE'), ('was', 'AUX'), ('created', 'VERB'), ('as', 'ADP'), ('a', 'DET'), ('substitute', 'NOUN'), ('for', 'ADP'), ('\xa0', 'SPACE'), ('‘', 'PUNCT'), ('communist', 'PROPN'), ('’', 'PUNCT'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('The', 'DT'), ('word', 'NN'), ('progressive', 'JJ'), ('\xa0', '_SP'), ('...', ':'), ('\xa0', '_SP'), ('was', 'VBD'), ('created', 'VBN'), ('as', 'IN'), ('a', 'DT'), ('substitute', 'NN'), ('for', 'IN'), ('\xa0', '_SP'), ('‘', '``'), ('communist', 'NNP'), ('’', ""''""), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('The', 'det'), ('word', 'nsubjpass'), ('progressive', 'acl'), ('\xa0', 'dep'), ('...', 'punct'), ('\xa0', 'dep'), ('was', 'auxpass'), ('created', 'ROOT'), ('as', 'prep'), ('a', 'det'), ('substitute', 'pobj'), ('for', 'prep'), ('\xa0', 'dep'), ('‘', 'punct'), ('communist', 'pobj'), ('’', 'punct'), ('.', 'punct'), ('""', 'punct')]"
603,2690,"""I did not play any role in bringing the company to RI as did others in government. I was tasked with handling the legislation affecting the company by my superiors.""",Steven Costantino,/web/20180119172115/http://www.politifact.com/rhode-island/statements/2015/oct/18/steven-costantino/despite-his-protests-afar-costantino-played-key-ro/,0,2,166,i play role bring company ri government i task handle legislation affect company superior,"[('""', 'PUNCT'), ('I', 'PRON'), ('did', 'AUX'), ('not', 'PART'), ('play', 'VERB'), ('any', 'DET'), ('role', 'NOUN'), ('in', 'ADP'), ('bringing', 'VERB'), ('the', 'DET'), ('company', 'NOUN'), ('to', 'ADP'), ('RI', 'PROPN'), ('as', 'SCONJ'), ('did', 'VERB'), ('others', 'NOUN'), ('in', 'ADP'), ('government', 'NOUN'), ('.', 'PUNCT'), ('I', 'PRON'), ('was', 'AUX'), ('tasked', 'VERB'), ('with', 'ADP'), ('handling', 'VERB'), ('the', 'DET'), ('legislation', 'NOUN'), ('affecting', 'VERB'), ('the', 'DET'), ('company', 'NOUN'), ('by', 'ADP'), ('my', 'PRON'), ('superiors', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('I', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('play', 'VB'), ('any', 'DT'), ('role', 'NN'), ('in', 'IN'), ('bringing', 'VBG'), ('the', 'DT'), ('company', 'NN'), ('to', 'IN'), ('RI', 'NNP'), ('as', 'IN'), ('did', 'VBD'), ('others', 'NNS'), ('in', 'IN'), ('government', 'NN'), ('.', '.'), ('I', 'PRP'), ('was', 'VBD'), ('tasked', 'VBN'), ('with', 'IN'), ('handling', 'VBG'), ('the', 'DT'), ('legislation', 'NN'), ('affecting', 'VBG'), ('the', 'DT'), ('company', 'NN'), ('by', 'IN'), ('my', 'PRP$'), ('superiors', 'NNS'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('I', 'nsubj'), ('did', 'aux'), ('not', 'neg'), ('play', 'ROOT'), ('any', 'det'), ('role', 'dobj'), ('in', 'prep'), ('bringing', 'pcomp'), ('the', 'det'), ('company', 'dobj'), ('to', 'prep'), ('RI', 'pobj'), ('as', 'mark'), ('did', 'advcl'), ('others', 'dobj'), ('in', 'prep'), ('government', 'pobj'), ('.', 'punct'), ('I', 'nsubjpass'), ('was', 'auxpass'), ('tasked', 'ROOT'), ('with', 'prep'), ('handling', 'pcomp'), ('the', 'det'), ('legislation', 'dobj'), ('affecting', 'acl'), ('the', 'det'), ('company', 'dobj'), ('by', 'prep'), ('my', 'poss'), ('superiors', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
604,2695,"""Bernie Sanders admits he is a Democratic Socialist. … Nazis were Democratic Socialists.""",Jason Villalba,/web/20180119172115/http://www.politifact.com/texas/statements/2015/oct/16/jason-villalba/jason-villalba-said-bernie-sanders-democratic-soci/,0,1,89,bernie sanders admit democratic socialist nazi democratic socialists,"[('""', 'PUNCT'), ('Bernie', 'PROPN'), ('Sanders', 'PROPN'), ('admits', 'VERB'), ('he', 'PRON'), ('is', 'AUX'), ('a', 'DET'), ('Democratic', 'ADJ'), ('Socialist', 'PROPN'), ('.', 'PUNCT'), ('…', 'PUNCT'), ('Nazis', 'NOUN'), ('were', 'AUX'), ('Democratic', 'ADJ'), ('Socialists', 'PROPN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Bernie', 'NNP'), ('Sanders', 'NNP'), ('admits', 'VBZ'), ('he', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('Democratic', 'JJ'), ('Socialist', 'NNP'), ('.', '.'), ('…', 'NFP'), ('Nazis', 'NNS'), ('were', 'VBD'), ('Democratic', 'JJ'), ('Socialists', 'NNPS'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Bernie', 'compound'), ('Sanders', 'nsubj'), ('admits', 'ROOT'), ('he', 'nsubj'), ('is', 'ccomp'), ('a', 'det'), ('Democratic', 'amod'), ('Socialist', 'attr'), ('.', 'punct'), ('…', 'punct'), ('Nazis', 'nsubj'), ('were', 'ROOT'), ('Democratic', 'amod'), ('Socialists', 'attr'), ('.', 'punct'), ('""', 'punct')]"
605,2696,"""The oil and natural gas industry provides or supports 141,600 jobs in Georgia.""",American Petroleum Institute,/web/20180119172115/http://www.politifact.com/georgia/statements/2015/oct/16/american-petroleum-institute/group-gets-it-close-oilgas-jobs-georgia/,1,1,80,oil natural gas industry provide support job georgia,"[('""', 'PUNCT'), ('The', 'DET'), ('oil', 'NOUN'), ('and', 'CCONJ'), ('natural', 'ADJ'), ('gas', 'NOUN'), ('industry', 'NOUN'), ('provides', 'VERB'), ('or', 'CCONJ'), ('supports', 'VERB'), ('141,600', 'NUM'), ('jobs', 'NOUN'), ('in', 'ADP'), ('Georgia', 'PROPN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('The', 'DT'), ('oil', 'NN'), ('and', 'CC'), ('natural', 'JJ'), ('gas', 'NN'), ('industry', 'NN'), ('provides', 'VBZ'), ('or', 'CC'), ('supports', 'VBZ'), ('141,600', 'CD'), ('jobs', 'NNS'), ('in', 'IN'), ('Georgia', 'NNP'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('The', 'det'), ('oil', 'nmod'), ('and', 'cc'), ('natural', 'amod'), ('gas', 'conj'), ('industry', 'nsubj'), ('provides', 'ROOT'), ('or', 'cc'), ('supports', 'conj'), ('141,600', 'nummod'), ('jobs', 'dobj'), ('in', 'prep'), ('Georgia', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
606,2698,"""Paul Ryan is one of less than a dozen Republican congressmen to have voted for every bailout to come before Congress.""",Erick Erickson,/web/20180119172115/http://www.politifact.com/wisconsin/statements/2015/oct/15/erick-erickson/paul-ryan-one-few-gop-house-members-have-voted-eve/,0,1,119,paul ryan dozen republican congressman vote bailout come congress,"[('""', 'PUNCT'), ('Paul', 'PROPN'), ('Ryan', 'PROPN'), ('is', 'AUX'), ('one', 'NUM'), ('of', 'ADP'), ('less', 'ADJ'), ('than', 'ADP'), ('a', 'DET'), ('dozen', 'NOUN'), ('Republican', 'ADJ'), ('congressmen', 'NOUN'), ('to', 'PART'), ('have', 'AUX'), ('voted', 'VERB'), ('for', 'ADP'), ('every', 'DET'), ('bailout', 'NOUN'), ('to', 'PART'), ('come', 'VERB'), ('before', 'ADP'), ('Congress', 'PROPN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Paul', 'NNP'), ('Ryan', 'NNP'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('less', 'JJR'), ('than', 'IN'), ('a', 'DT'), ('dozen', 'NN'), ('Republican', 'JJ'), ('congressmen', 'NNS'), ('to', 'TO'), ('have', 'VB'), ('voted', 'VBN'), ('for', 'IN'), ('every', 'DT'), ('bailout', 'NN'), ('to', 'TO'), ('come', 'VB'), ('before', 'IN'), ('Congress', 'NNP'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Paul', 'compound'), ('Ryan', 'nsubj'), ('is', 'ROOT'), ('one', 'attr'), ('of', 'prep'), ('less', 'amod'), ('than', 'quantmod'), ('a', 'quantmod'), ('dozen', 'nummod'), ('Republican', 'amod'), ('congressmen', 'pobj'), ('to', 'aux'), ('have', 'aux'), ('voted', 'relcl'), ('for', 'prep'), ('every', 'det'), ('bailout', 'pobj'), ('to', 'aux'), ('come', 'xcomp'), ('before', 'prep'), ('Congress', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
607,2704,"""60 percent of all Americans do not want to see Planned Parenthood defunded.""",Gwen Moore,/web/20180119172118/http://www.politifact.com/wisconsin/statements/2015/oct/14/gwen-moore/six-10-americans-back-federal-money-planned-parent/,1,3,77,percent americans want planned parenthood defunde,"[('""', 'PUNCT'), ('60', 'NUM'), ('percent', 'NOUN'), ('of', 'ADP'), ('all', 'DET'), ('Americans', 'PROPN'), ('do', 'AUX'), ('not', 'PART'), ('want', 'VERB'), ('to', 'PART'), ('see', 'VERB'), ('Planned', 'PROPN'), ('Parenthood', 'PROPN'), ('defunded', 'VERB'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('60', 'CD'), ('percent', 'NN'), ('of', 'IN'), ('all', 'DT'), ('Americans', 'NNPS'), ('do', 'VBP'), ('not', 'RB'), ('want', 'VB'), ('to', 'TO'), ('see', 'VB'), ('Planned', 'NNP'), ('Parenthood', 'NNP'), ('defunded', 'VBD'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('60', 'nummod'), ('percent', 'nsubj'), ('of', 'prep'), ('all', 'det'), ('Americans', 'pobj'), ('do', 'aux'), ('not', 'neg'), ('want', 'ROOT'), ('to', 'aux'), ('see', 'xcomp'), ('Planned', 'compound'), ('Parenthood', 'nsubj'), ('defunded', 'ccomp'), ('.', 'punct'), ('""', 'punct')]"
608,2717,"""Millions of dollars are spent by Planned Parenthood to elect Democrats to the House of Representatives and the Senate.""",Sean Duffy,/web/20180119172118/http://www.politifact.com/wisconsin/statements/2015/oct/08/sean-duffy/planned-parenthood-spends-millions-elect-democrats/,1,3,120,million dollar spend planned parenthood elect democrats house representatives senate,"[('""', 'PUNCT'), ('Millions', 'NOUN'), ('of', 'ADP'), ('dollars', 'NOUN'), ('are', 'AUX'), ('spent', 'VERB'), ('by', 'ADP'), ('Planned', 'PROPN'), ('Parenthood', 'PROPN'), ('to', 'PART'), ('elect', 'VERB'), ('Democrats', 'PROPN'), ('to', 'ADP'), ('the', 'DET'), ('House', 'PROPN'), ('of', 'ADP'), ('Representatives', 'PROPN'), ('and', 'CCONJ'), ('the', 'DET'), ('Senate', 'PROPN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Millions', 'NNS'), ('of', 'IN'), ('dollars', 'NNS'), ('are', 'VBP'), ('spent', 'VBN'), ('by', 'IN'), ('Planned', 'NNP'), ('Parenthood', 'NNP'), ('to', 'TO'), ('elect', 'VB'), ('Democrats', 'NNPS'), ('to', 'IN'), ('the', 'DT'), ('House', 'NNP'), ('of', 'IN'), ('Representatives', 'NNPS'), ('and', 'CC'), ('the', 'DT'), ('Senate', 'NNP'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Millions', 'nsubjpass'), ('of', 'prep'), ('dollars', 'pobj'), ('are', 'auxpass'), ('spent', 'ROOT'), ('by', 'agent'), ('Planned', 'compound'), ('Parenthood', 'pobj'), ('to', 'aux'), ('elect', 'xcomp'), ('Democrats', 'dobj'), ('to', 'prep'), ('the', 'det'), ('House', 'pobj'), ('of', 'prep'), ('Representatives', 'pobj'), ('and', 'cc'), ('the', 'det'), ('Senate', 'conj'), ('.', 'punct'), ('""', 'punct')]"
609,2726,"""More preschoolers are shot dead each year than police officers are in the line of duty.""",Nicholas Kristof,/web/20180119172120/http://www.politifact.com/punditfact/statements/2015/oct/06/nicholas-kristof/nicholas-kristof-gun-deaths-preschoolers-police/,1,4,89,more preschooler shoot dead year police officer line duty,"[('""', 'PUNCT'), ('More', 'ADJ'), ('preschoolers', 'NOUN'), ('are', 'AUX'), ('shot', 'VERB'), ('dead', 'ADJ'), ('each', 'DET'), ('year', 'NOUN'), ('than', 'SCONJ'), ('police', 'NOUN'), ('officers', 'NOUN'), ('are', 'AUX'), ('in', 'ADP'), ('the', 'DET'), ('line', 'NOUN'), ('of', 'ADP'), ('duty', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('More', 'JJR'), ('preschoolers', 'NNS'), ('are', 'VBP'), ('shot', 'VBN'), ('dead', 'JJ'), ('each', 'DT'), ('year', 'NN'), ('than', 'IN'), ('police', 'NN'), ('officers', 'NNS'), ('are', 'VBP'), ('in', 'IN'), ('the', 'DT'), ('line', 'NN'), ('of', 'IN'), ('duty', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('More', 'amod'), ('preschoolers', 'nsubjpass'), ('are', 'auxpass'), ('shot', 'ROOT'), ('dead', 'oprd'), ('each', 'det'), ('year', 'npadvmod'), ('than', 'mark'), ('police', 'compound'), ('officers', 'nsubj'), ('are', 'advcl'), ('in', 'prep'), ('the', 'det'), ('line', 'pobj'), ('of', 'prep'), ('duty', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
610,2727,"""90% of Americans want national background checks that close loopholes.""",Jeremy Bird,/web/20180119172120/http://www.politifact.com/texas/statements/2015/oct/05/jeremy-bird/jeremy-bird-says-90-percent-americans-want-mandato/,1,1,72,americans want national background check close loophole,"[('""', 'PUNCT'), ('90', 'NUM'), ('%', 'NOUN'), ('of', 'ADP'), ('Americans', 'PROPN'), ('want', 'VERB'), ('national', 'ADJ'), ('background', 'NOUN'), ('checks', 'NOUN'), ('that', 'PRON'), ('close', 'ADJ'), ('loopholes', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('90', 'CD'), ('%', 'NN'), ('of', 'IN'), ('Americans', 'NNPS'), ('want', 'VBP'), ('national', 'JJ'), ('background', 'NN'), ('checks', 'NNS'), ('that', 'WDT'), ('close', 'JJ'), ('loopholes', 'NNS'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('90', 'nummod'), ('%', 'nsubj'), ('of', 'prep'), ('Americans', 'pobj'), ('want', 'ROOT'), ('national', 'amod'), ('background', 'compound'), ('checks', 'dobj'), ('that', 'det'), ('close', 'amod'), ('loopholes', 'relcl'), ('.', 'punct'), ('""', 'punct')]"
611,2737,"""HIV/AIDS among women is skyrocketing in Austin.""",Ora Houston,/web/20180119172122/http://www.politifact.com/texas/statements/2015/oct/02/ora-houston/ora-houston-incorrectly-says-hivaids-skyrocketing-/,0,1,49,hiv aids woman skyrocket austin,"[('""', 'PUNCT'), ('HIV', 'PROPN'), ('/', 'SYM'), ('AIDS', 'PROPN'), ('among', 'ADP'), ('women', 'NOUN'), ('is', 'AUX'), ('skyrocketing', 'VERB'), ('in', 'ADP'), ('Austin', 'PROPN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('HIV', 'NNP'), ('/', 'SYM'), ('AIDS', 'NNP'), ('among', 'IN'), ('women', 'NNS'), ('is', 'VBZ'), ('skyrocketing', 'VBG'), ('in', 'IN'), ('Austin', 'NNP'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('HIV', 'nmod'), ('/', 'punct'), ('AIDS', 'nsubj'), ('among', 'prep'), ('women', 'pobj'), ('is', 'aux'), ('skyrocketing', 'ROOT'), ('in', 'prep'), ('Austin', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
612,2741,"""We have 650 people who move to Texas every day.""",Glenn Hegar,/web/20180119172122/http://www.politifact.com/texas/statements/2015/oct/01/glenn-hegar/glenn-hegar-says-650-people-giddyap-texas-every-da/,1,1,49,people texas day,"[('""', 'PUNCT'), ('We', 'PRON'), ('have', 'VERB'), ('650', 'NUM'), ('people', 'NOUN'), ('who', 'PRON'), ('move', 'VERB'), ('to', 'ADP'), ('Texas', 'PROPN'), ('every', 'DET'), ('day', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('We', 'PRP'), ('have', 'VBP'), ('650', 'CD'), ('people', 'NNS'), ('who', 'WP'), ('move', 'VBP'), ('to', 'IN'), ('Texas', 'NNP'), ('every', 'DT'), ('day', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('We', 'nsubj'), ('have', 'ROOT'), ('650', 'nummod'), ('people', 'dobj'), ('who', 'nsubj'), ('move', 'relcl'), ('to', 'prep'), ('Texas', 'pobj'), ('every', 'det'), ('day', 'npadvmod'), ('.', 'punct'), ('""', 'punct')]"
613,2757,"""Twenty-six men named William have been elected to statewide office and only seven women have had the honor.""",Ruth's List Florida,/web/20180119172125/http://www.politifact.com/florida/statements/2015/sep/28/ruths-list-florida/men-named-william-outnumber-women-florida-politics/,1,1,109,man william elect statewide office seven woman honor,"[('""', 'PUNCT'), ('Twenty', 'NUM'), ('-', 'PUNCT'), ('six', 'NUM'), ('men', 'NOUN'), ('named', 'VERB'), ('William', 'PROPN'), ('have', 'AUX'), ('been', 'AUX'), ('elected', 'VERB'), ('to', 'ADP'), ('statewide', 'ADJ'), ('office', 'NOUN'), ('and', 'CCONJ'), ('only', 'ADV'), ('seven', 'NUM'), ('women', 'NOUN'), ('have', 'AUX'), ('had', 'VERB'), ('the', 'DET'), ('honor', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Twenty', 'CD'), ('-', 'HYPH'), ('six', 'CD'), ('men', 'NNS'), ('named', 'VBN'), ('William', 'NNP'), ('have', 'VBP'), ('been', 'VBN'), ('elected', 'VBN'), ('to', 'IN'), ('statewide', 'JJ'), ('office', 'NN'), ('and', 'CC'), ('only', 'RB'), ('seven', 'CD'), ('women', 'NNS'), ('have', 'VBP'), ('had', 'VBN'), ('the', 'DT'), ('honor', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Twenty', 'compound'), ('-', 'punct'), ('six', 'nummod'), ('men', 'nsubjpass'), ('named', 'acl'), ('William', 'oprd'), ('have', 'aux'), ('been', 'auxpass'), ('elected', 'ROOT'), ('to', 'prep'), ('statewide', 'amod'), ('office', 'pobj'), ('and', 'cc'), ('only', 'advmod'), ('seven', 'nummod'), ('women', 'nsubj'), ('have', 'aux'), ('had', 'conj'), ('the', 'det'), ('honor', 'dobj'), ('.', 'punct'), ('""', 'punct')]"
614,2770,"""Daraprim is still underpriced, relative to its peers.""",Martin Shkreli,/web/20180119172125/http://www.politifact.com/punditfact/statements/2015/sep/24/martin-shkreli/fact-checking-martin-shkrelis-claim-daraprim-under/,0,1,55,daraprim underprice relative peer,"[('""', 'PUNCT'), ('Daraprim', 'PROPN'), ('is', 'AUX'), ('still', 'ADV'), ('underpriced', 'VERB'), (',', 'PUNCT'), ('relative', 'ADJ'), ('to', 'ADP'), ('its', 'PRON'), ('peers', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Daraprim', 'NNP'), ('is', 'VBZ'), ('still', 'RB'), ('underpriced', 'VBN'), (',', ','), ('relative', 'JJ'), ('to', 'IN'), ('its', 'PRP$'), ('peers', 'NNS'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Daraprim', 'nsubjpass'), ('is', 'auxpass'), ('still', 'advmod'), ('underpriced', 'ROOT'), (',', 'punct'), ('relative', 'oprd'), ('to', 'prep'), ('its', 'poss'), ('peers', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
615,2776,"""Just about half of rural hospitals operate in the red in Virginia. They operate at a loss.""",Mary Mannix,/web/20180119172128/http://www.politifact.com/virginia/statements/2015/sep/22/mary-mannix/mary-mannix-says-about-half-virginias-rural-hospit/,1,1,92,half rural hospital operate red virginia operate loss,"[('""', 'PUNCT'), ('Just', 'ADV'), ('about', 'ADV'), ('half', 'NOUN'), ('of', 'ADP'), ('rural', 'ADJ'), ('hospitals', 'NOUN'), ('operate', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('red', 'NOUN'), ('in', 'ADP'), ('Virginia', 'PROPN'), ('.', 'PUNCT'), ('They', 'PRON'), ('operate', 'VERB'), ('at', 'ADP'), ('a', 'DET'), ('loss', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Just', 'RB'), ('about', 'RB'), ('half', 'NN'), ('of', 'IN'), ('rural', 'JJ'), ('hospitals', 'NNS'), ('operate', 'VBP'), ('in', 'IN'), ('the', 'DT'), ('red', 'NN'), ('in', 'IN'), ('Virginia', 'NNP'), ('.', '.'), ('They', 'PRP'), ('operate', 'VBP'), ('at', 'IN'), ('a', 'DT'), ('loss', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Just', 'advmod'), ('about', 'quantmod'), ('half', 'nsubj'), ('of', 'prep'), ('rural', 'amod'), ('hospitals', 'pobj'), ('operate', 'ROOT'), ('in', 'prep'), ('the', 'det'), ('red', 'pobj'), ('in', 'prep'), ('Virginia', 'pobj'), ('.', 'punct'), ('They', 'nsubj'), ('operate', 'ROOT'), ('at', 'prep'), ('a', 'det'), ('loss', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
